"","accID","accType","accSize","accTargets","district","month","sales","qty","strategy1","strategy2","strategy3","salesVisit1","salesVisit2","salesVisit3","salesVisit4","salesVisit5","compBrand"
"2463","XYZ-987160","Pharmacy",240,8,3,2014-12-01,8523652,82,0,0,0,0,150000,525000,0,0,4
"2464","XYZ-987160","Pharmacy",240,8,3,2015-01-01,10228382,98,0,0,0,0,0,3e+05,0,0,4
"2465","XYZ-987160","Pharmacy",240,8,3,2015-02-01,10228382,98,0,0,0,0,0,225000,0,0,4
"2466","XYZ-987160","Pharmacy",240,8,3,2015-03-01,16194938,156,0,0,0,0,0,450000,0,0,4
"2467","XYZ-987160","Pharmacy",240,8,3,2015-04-01,13637843,131,0,0,0,0,0,375000,0,0,4
"2468","XYZ-987160","Pharmacy",240,8,3,2015-05-01,19604399,189,0,0,0,0,75000,225000,0,0,4
"2469","XYZ-987160","Pharmacy",240,8,3,2015-06-01,12785478,123,0,0,0,0,150000,150000,0,0,5
"2470","XYZ-987160","Pharmacy",240,8,3,2015-07-01,16194938,156,0,0,0,0,225000,3e+05,0,0,5
"2471","XYZ-987160","Pharmacy",240,8,3,2015-08-01,20456764,197,179808,0,0,0,450000,225000,0,0,5
"2472","XYZ-987160","Pharmacy",240,8,3,2015-09-01,13637843,131,0,0,0,0,225000,150000,0,0,5
"2473","XYZ-987161","Polyclinic",200,8,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"2474","XYZ-987161","Polyclinic",200,8,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"2475","XYZ-987161","Polyclinic",200,8,3,2013-12-01,0,0,0,0,0,0,0,0,0,0,4
"2476","XYZ-987161","Polyclinic",200,8,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"2477","XYZ-987161","Polyclinic",200,8,3,2014-02-01,0,0,0,0,0,0,0,0,0,0,4
"2478","XYZ-987161","Polyclinic",200,8,3,2014-03-01,0,0,0,0,0,0,0,0,0,0,4
"2479","XYZ-987161","Polyclinic",200,8,3,2014-04-01,0,0,0,0,0,0,0,0,0,0,4
"2480","XYZ-987161","Polyclinic",200,8,3,2014-05-01,0,0,0,0,0,0,0,0,0,0,4
"2481","XYZ-987161","Polyclinic",200,8,3,2014-06-01,0,0,0,0,0,0,0,0,0,0,4
"2482","XYZ-987161","Polyclinic",200,8,3,2014-07-01,0,0,0,0,0,0,0,0,0,0,4
"2483","XYZ-987161","Polyclinic",200,8,3,2014-08-01,0,0,0,0,0,0,0,0,0,0,4
"2484","XYZ-987161","Polyclinic",200,8,3,2014-09-01,0,0,0,0,0,0,0,0,0,0,4
"2485","XYZ-987161","Polyclinic",200,8,3,2014-10-01,0,0,0,0,0,0,0,0,0,0,4
"2486","XYZ-987161","Polyclinic",200,8,3,2014-11-01,0,0,0,0,0,0,0,0,0,0,4
"2487","XYZ-987161","Polyclinic",200,8,3,2014-12-01,0,0,0,0,0,0,0,0,0,0,4
"2488","XYZ-987161","Polyclinic",200,8,3,2015-01-01,0,0,0,336724,0,0,0,0,0,0,4
"2489","XYZ-987161","Polyclinic",200,8,3,2015-02-01,2557096,25,0,20240,0,0,3e+05,825000,0,0,4
"2490","XYZ-987161","Polyclinic",200,8,3,2015-03-01,4261826,41,0,0,0,0,0,3e+05,0,0,4
"2491","XYZ-987161","Polyclinic",200,8,3,2015-04-01,3409461,33,0,249452,0,0,0,6e+05,0,0,4
"2492","XYZ-987161","Polyclinic",200,8,3,2015-05-01,7671287,74,332724,0,0,0,0,3e+05,0,0,4
"2493","XYZ-987161","Polyclinic",200,8,3,2015-06-01,5114191,49,0,0,0,0,0,450000,0,0,5
"2494","XYZ-987161","Polyclinic",200,8,3,2015-07-01,7671287,74,0,0,0,0,0,225000,0,0,5
"2495","XYZ-987161","Polyclinic",200,8,3,2015-08-01,6818921,66,0,0,0,0,150000,225000,0,0,5
"2496","XYZ-987161","Polyclinic",200,8,3,2015-09-01,6818921,66,0,521815,0,0,375000,225000,0,0,5
"2497","XYZ-987163","Hospital",360,7,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"2498","XYZ-987163","Hospital",360,7,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"2499","XYZ-987163","Hospital",360,7,3,2013-12-01,0,0,0,0,0,0,150000,75000,0,0,4
"2500","XYZ-987163","Hospital",360,7,3,2014-01-01,0,0,0,0,0,0,3e+05,150000,75000,0,4
"2501","XYZ-987163","Hospital",360,7,3,2014-02-01,0,0,0,0,0,0,450000,450000,0,0,4
"2502","XYZ-987163","Hospital",360,7,3,2014-03-01,0,0,0,774720,0,75000,375000,375000,3e+05,0,4
"2503","XYZ-987163","Hospital",360,7,3,2014-04-01,0,0,140890,0,0,0,75000,9e+05,0,75000,4
"2504","XYZ-987163","Hospital",360,7,3,2014-05-01,0,0,14220,547200,383120,0,75000,975000,0,0,4
"2505","XYZ-987163","Hospital",360,7,3,2014-06-01,0,0,29700,0,0,0,0,750000,0,0,4
"2506","XYZ-987163","Hospital",360,7,3,2014-07-01,0,0,0,0,0,0,150000,1500000,0,0,4
"2507","XYZ-987163","Hospital",360,7,3,2014-08-01,0,0,0,465450,0,0,0,1275000,0,0,4
"2508","XYZ-987163","Hospital",360,7,3,2014-09-01,0,0,0,984375,0,0,75000,750000,0,0,4
"2509","XYZ-987163","Hospital",360,7,3,2014-10-01,0,0,124120,0,0,0,0,1500000,0,0,4
"2510","XYZ-987163","Hospital",360,7,3,2014-11-01,2557096,25,0,0,1e+06,0,0,1200000,0,0,4
"2511","XYZ-987163","Hospital",360,7,3,2014-12-01,852365,8,0,0,0,0,150000,1200000,0,0,4
"2512","XYZ-987163","Hospital",360,7,3,2015-01-01,4261826,41,0,0,0,0,75000,1650000,0,0,4
"2513","XYZ-987163","Hospital",360,7,3,2015-02-01,2557096,25,0,0,0,0,75000,1050000,0,0,4
"2514","XYZ-987163","Hospital",360,7,3,2015-03-01,3409461,33,0,1607445,0,0,0,1725000,0,0,4
"2515","XYZ-987163","Hospital",360,7,3,2015-04-01,2557096,25,0,0,0,0,0,1650000,0,0,4
"2516","XYZ-987163","Hospital",360,7,3,2015-05-01,2557096,25,0,0,0,0,0,1050000,0,0,4
"2517","XYZ-987163","Hospital",360,7,3,2015-06-01,852365,8,0,0,0,0,0,1275000,0,0,5
"2518","XYZ-987163","Hospital",360,7,3,2015-07-01,3409461,33,63026,0,0,0,0,2100000,0,0,5
"2519","XYZ-987163","Hospital",360,7,3,2015-08-01,2557096,25,0,1468845,0,0,75000,1200000,0,0,5
"2520","XYZ-987163","Hospital",360,7,3,2015-09-01,4261826,41,0,830161,0,0,0,1425000,0,0,5
"2521","XYZ-987164","Pharmacy",1710,53,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"2522","XYZ-987164","Pharmacy",1710,53,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"2523","XYZ-987164","Pharmacy",1710,53,3,2013-12-01,0,0,0,0,0,0,0,9e+05,0,0,4
"2524","XYZ-987164","Pharmacy",1710,53,3,2014-01-01,0,0,0,452375,0,0,0,675000,0,0,4
"2525","XYZ-987164","Pharmacy",1710,53,3,2014-02-01,0,0,0,0,0,0,0,5100000,0,0,4
"2526","XYZ-987164","Pharmacy",1710,53,3,2014-03-01,0,0,992556,1607224,0,0,0,6075000,0,0,4
"2527","XYZ-987164","Pharmacy",1710,53,3,2014-04-01,9376017,66,296700,0,0,0,0,5700000,0,0,4
"2528","XYZ-987164","Pharmacy",1710,53,3,2014-05-01,8523652,82,996658,74200,0,0,75000,4800000,0,0,4
"2529","XYZ-987164","Pharmacy",1710,53,3,2014-06-01,12785478,123,1162109,445500,0,0,0,3975000,0,0,4
"2530","XYZ-987164","Pharmacy",1710,53,3,2014-07-01,17047304,139,95280,1425000,0,0,1575000,4125000,0,75000,4
"2531","XYZ-987164","Pharmacy",1710,53,3,2014-08-01,15768756,139,233103,217883,0,0,3375000,1725000,0,0,4
"2532","XYZ-987164","Pharmacy",1710,53,3,2014-09-01,21309130,205,67088,1126500,0,0,3300000,1425000,0,0,4
"2533","XYZ-987164","Pharmacy",1710,53,3,2014-10-01,17047304,164,1111200,952938,0,0,4275000,1575000,0,0,4
"2534","XYZ-987164","Pharmacy",1710,53,3,2014-11-01,21309130,205,0,0,0,0,3825000,1575000,0,0,4
"2535","XYZ-987164","Pharmacy",1710,53,3,2014-12-01,28980416,279,0,157710,0,0,3675000,825000,0,0,4
"2536","XYZ-987164","Pharmacy",1710,53,3,2015-01-01,26423321,254,0,2038181,0,0,1050000,1800000,0,3e+05,4
"2537","XYZ-987164","Pharmacy",1710,53,3,2015-02-01,19604399,189,1164000,1671276,0,0,1125000,1950000,0,75000,4
"2538","XYZ-987164","Pharmacy",1710,53,3,2015-03-01,25144773,230,478492,451370,0,0,1725000,2550000,150000,75000,4
"2539","XYZ-987164","Pharmacy",1710,53,3,2015-04-01,34094607,328,1826088,698404,0,0,1350000,1575000,75000,0,4
"2540","XYZ-987164","Pharmacy",1710,53,3,2015-05-01,34946972,336,330000,3025639,0,0,975000,1725000,75000,0,4
"2541","XYZ-987164","Pharmacy",1710,53,3,2015-06-01,23866225,230,490000,1485000,0,0,825000,1575000,225000,75000,5
"2542","XYZ-987164","Pharmacy",1710,53,3,2015-07-01,36651703,353,819338,924000,0,0,1425000,1350000,75000,75000,5
"2543","XYZ-987164","Pharmacy",1710,53,3,2015-08-01,33029151,339,0,1630425,0,6e+05,2175000,1050000,0,0,5
"2544","XYZ-987164","Pharmacy",1710,53,3,2015-09-01,31537512,303,0,2171305,0,750000,2100000,0,75000,0,5
"2545","XYZ-987165","Hospital",350,14,3,2013-10-01,2983278,16,0,0,0,0,0,0,0,0,4
"2546","XYZ-987165","Hospital",350,14,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"2547","XYZ-987165","Hospital",350,14,3,2013-12-01,852365,8,0,0,0,0,3e+05,225000,75000,0,4
"2548","XYZ-987165","Hospital",350,14,3,2014-01-01,0,0,0,0,0,0,825000,150000,0,0,4
"2549","XYZ-987165","Hospital",350,14,3,2014-02-01,0,0,0,1013670,0,0,975000,6e+05,0,0,4
"2550","XYZ-987165","Hospital",350,14,3,2014-03-01,0,0,0,790080,0,0,6e+05,675000,3e+05,0,4
"2551","XYZ-987165","Hospital",350,14,3,2014-04-01,1704730,16,115090,0,0,0,375000,975000,0,0,4
"2552","XYZ-987165","Hospital",350,14,3,2014-05-01,3409461,33,0,0,335230,0,3e+05,825000,0,0,4
"2553","XYZ-987165","Hospital",350,14,3,2014-06-01,5114191,49,0,251425,0,0,150000,750000,0,150000,4
"2554","XYZ-987165","Hospital",350,14,3,2014-07-01,4261826,41,0,0,0,0,75000,1425000,0,0,4
"2555","XYZ-987165","Hospital",350,14,3,2014-08-01,5114191,49,0,192168,0,0,0,1425000,0,0,4
"2556","XYZ-987165","Hospital",350,14,3,2014-09-01,4261826,41,0,297141,0,0,0,1200000,0,0,4
"2557","XYZ-987165","Hospital",350,14,3,2014-10-01,2557096,25,0,0,0,0,75000,1350000,0,0,4
"2558","XYZ-987165","Hospital",350,14,3,2014-11-01,6818921,66,0,0,3e+05,0,0,1275000,0,0,4
"2559","XYZ-987165","Hospital",350,14,3,2014-12-01,4261826,41,0,0,0,0,0,1650000,0,0,4
"2560","XYZ-987165","Hospital",350,14,3,2015-01-01,10228382,98,0,0,0,0,0,1650000,0,0,4
"2561","XYZ-987165","Hospital",350,14,3,2015-02-01,8523652,82,0,0,0,0,0,1425000,0,0,4
"2562","XYZ-987165","Hospital",350,14,3,2015-03-01,6818921,66,0,102666,0,0,0,2025000,0,0,4
"2563","XYZ-987165","Hospital",350,14,3,2015-04-01,11080747,107,0,0,0,0,0,1875000,0,0,4
"2564","XYZ-987165","Hospital",350,14,3,2015-05-01,4048735,50,0,1837544,0,0,0,1425000,0,0,4
"2565","XYZ-987165","Hospital",350,14,3,2015-06-01,5114191,49,0,0,0,0,0,675000,0,0,5
"2566","XYZ-987165","Hospital",350,14,3,2015-07-01,3409461,33,0,0,0,0,0,1725000,0,0,5
"2567","XYZ-987165","Hospital",350,14,3,2015-08-01,6818921,66,0,387180,0,0,0,1800000,0,0,5
"2568","XYZ-987165","Hospital",350,14,3,2015-09-01,3409461,33,0,0,0,0,0,1200000,0,0,5
"2569","XYZ-987166","Pharmacy",780,30,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"2570","XYZ-987166","Pharmacy",780,30,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"2571","XYZ-987166","Pharmacy",780,30,3,2013-12-01,0,0,0,0,0,0,75000,75000,0,0,4
"2572","XYZ-987166","Pharmacy",780,30,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"2573","XYZ-987166","Pharmacy",780,30,3,2014-02-01,13211660,66,0,0,0,0,0,2100000,0,0,4
"2574","XYZ-987166","Pharmacy",780,30,3,2014-03-01,6818921,41,0,0,0,0,1050000,1350000,0,0,4
"2575","XYZ-987166","Pharmacy",780,30,3,2014-04-01,852365,8,0,0,0,0,2175000,6e+05,0,0,4
"2576","XYZ-987166","Pharmacy",780,30,3,2014-05-01,852365,8,0,0,0,0,1875000,225000,0,0,4
"2577","XYZ-987166","Pharmacy",780,30,3,2014-06-01,4261826,41,0,0,0,0,1425000,6e+05,0,0,4
"2578","XYZ-987166","Pharmacy",780,30,3,2014-07-01,5966556,57,0,0,0,75000,1725000,675000,0,0,4
"2579","XYZ-987166","Pharmacy",780,30,3,2014-08-01,7671287,74,0,0,0,0,1875000,150000,0,0,4
"2580","XYZ-987166","Pharmacy",780,30,3,2014-09-01,4261826,41,0,0,0,0,1050000,9e+05,0,0,4
"2581","XYZ-987166","Pharmacy",780,30,3,2014-10-01,8523652,82,0,0,0,0,1650000,975000,0,0,4
"2582","XYZ-987166","Pharmacy",780,30,3,2014-11-01,8523652,82,0,0,0,0,2025000,150000,0,0,4
"2583","XYZ-987166","Pharmacy",780,30,3,2014-12-01,7671287,74,0,0,0,0,2475000,0,0,0,4
"2584","XYZ-987166","Pharmacy",780,30,3,2015-01-01,10228382,98,0,0,0,0,2400000,0,0,0,4
"2585","XYZ-987166","Pharmacy",780,30,3,2015-02-01,7671287,74,0,0,0,0,1275000,0,0,0,4
"2586","XYZ-987166","Pharmacy",780,30,3,2015-03-01,9376017,90,0,0,0,0,1800000,6e+05,0,0,4
"2587","XYZ-987166","Pharmacy",780,30,3,2015-04-01,8523652,82,0,0,0,0,2400000,75000,0,0,4
"2588","XYZ-987166","Pharmacy",780,30,3,2015-05-01,22161495,139,0,0,0,0,1950000,0,0,0,4
"2589","XYZ-987166","Pharmacy",780,30,3,2015-06-01,12785478,98,0,0,0,0,2175000,0,0,0,5
"2590","XYZ-987166","Pharmacy",780,30,3,2015-07-01,11080747,107,0,0,0,0,2175000,0,0,0,5
"2591","XYZ-987166","Pharmacy",780,30,3,2015-08-01,11933113,115,0,488884,0,0,2400000,0,0,0,5
"2592","XYZ-987166","Pharmacy",780,30,3,2015-09-01,12785478,123,0,0,0,0,3e+06,0,0,0,5
"2593","XYZ-987168","Hospital",718,31,3,2013-10-01,-426183,8,0,0,0,225000,1275000,450000,375000,0,4
"2594","XYZ-987168","Hospital",718,31,3,2013-11-01,2983278,16,0,0,0,675000,1200000,450000,75000,0,4
"2595","XYZ-987168","Hospital",718,31,3,2013-12-01,2557096,25,0,0,0,150000,1125000,225000,150000,0,4
"2596","XYZ-987168","Hospital",718,31,3,2014-01-01,426183,16,228900,1097435,0,375000,1050000,525000,150000,0,4
"2597","XYZ-987168","Hospital",718,31,3,2014-02-01,7671287,74,0,432250,0,0,975000,975000,0,0,4
"2598","XYZ-987168","Hospital",718,31,3,2014-03-01,9376017,90,0,0,0,0,1200000,1275000,0,0,4
"2599","XYZ-987168","Hospital",718,31,3,2014-04-01,9376017,90,0,522804,0,0,1125000,2625000,0,0,4
"2600","XYZ-987168","Hospital",718,31,3,2014-05-01,9376017,90,0,1208887,0,0,750000,2400000,0,0,4
"2601","XYZ-987168","Hospital",718,31,3,2014-06-01,12785478,123,9900,1012662,0,0,450000,1800000,0,0,4
"2602","XYZ-987168","Hospital",718,31,3,2014-07-01,22161495,213,0,947805,0,0,825000,2925000,0,0,4
"2603","XYZ-987168","Hospital",718,31,3,2014-08-01,27275686,262,0,738262,0,0,450000,1950000,0,75000,4
"2604","XYZ-987168","Hospital",718,31,3,2014-09-01,24718590,238,0,2679360,0,75000,6e+05,2100000,0,0,4
"2605","XYZ-987168","Hospital",718,31,3,2014-10-01,35799338,344,279842,0,0,150000,9e+05,1650000,75000,0,4
"2606","XYZ-987168","Hospital",718,31,3,2014-11-01,29832781,287,0,0,0,150000,2475000,1800000,225000,0,4
"2607","XYZ-987168","Hospital",718,31,3,2014-12-01,38356433,369,276220,0,0,0,1350000,1275000,75000,0,4
"2608","XYZ-987168","Hospital",718,31,3,2015-01-01,39208798,377,0,1392700,0,3e+05,1050000,1425000,150000,0,4
"2609","XYZ-987168","Hospital",718,31,3,2015-02-01,34094607,328,0,0,0,675000,1725000,375000,150000,0,4
"2610","XYZ-987168","Hospital",718,31,3,2015-03-01,32389877,312,0,1273000,0,675000,1500000,0,75000,0,4
"2611","XYZ-987168","Hospital",718,31,3,2015-04-01,30685146,295,0,0,0,3e+05,1725000,225000,75000,0,4
"2612","XYZ-987168","Hospital",718,31,3,2015-05-01,25570955,246,0,1472500,0,375000,1350000,3e+05,225000,0,4
"2613","XYZ-987168","Hospital",718,31,3,2015-06-01,29832781,287,0,0,0,225000,825000,225000,150000,0,5
"2614","XYZ-987168","Hospital",718,31,3,2015-07-01,26423321,254,0,823326,0,150000,1650000,1050000,75000,0,5
"2615","XYZ-987168","Hospital",718,31,3,2015-08-01,32389877,312,0,1173750,0,225000,1275000,675000,225000,0,5
"2616","XYZ-987168","Hospital",718,31,3,2015-09-01,34946972,336,0,1724160,0,75000,225000,0,0,0,5
"2617","XYZ-987170","Hospital",50,2,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"2618","XYZ-987170","Hospital",50,2,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"2619","XYZ-987170","Hospital",50,2,3,2013-12-01,0,0,0,0,0,0,0,0,0,0,4
"2620","XYZ-987170","Hospital",50,2,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"2621","XYZ-987170","Hospital",50,2,3,2014-02-01,0,0,0,0,0,0,0,0,0,0,4
"2622","XYZ-987170","Hospital",50,2,3,2014-03-01,0,0,0,0,0,0,0,0,0,0,4
"2623","XYZ-987170","Hospital",50,2,3,2014-04-01,0,0,0,0,0,0,0,0,0,0,4
"2624","XYZ-987170","Hospital",50,2,3,2014-05-01,0,0,0,0,0,0,0,75000,0,0,4
"2625","XYZ-987170","Hospital",50,2,3,2014-06-01,0,0,0,0,0,0,0,0,0,0,4
"2626","XYZ-987170","Hospital",50,2,3,2014-07-01,0,0,0,0,0,0,0,0,0,0,4
"2627","XYZ-987170","Hospital",50,2,3,2014-08-01,0,0,0,0,0,0,0,0,0,0,4
"2628","XYZ-987170","Hospital",50,2,3,2014-09-01,0,0,0,0,0,0,0,0,0,0,4
"2629","XYZ-987170","Hospital",50,2,3,2014-10-01,0,0,0,0,0,0,0,0,0,0,4
"2630","XYZ-987170","Hospital",50,2,3,2014-11-01,0,0,0,0,0,0,0,0,0,0,4
"2631","XYZ-987170","Hospital",50,2,3,2014-12-01,0,0,0,0,0,0,0,0,0,0,4
"2632","XYZ-987170","Hospital",50,2,3,2015-01-01,0,0,0,0,0,0,0,0,0,0,4
"2633","XYZ-987170","Hospital",50,2,3,2015-02-01,0,0,0,0,0,0,0,0,0,0,4
"2634","XYZ-987170","Hospital",50,2,3,2015-03-01,0,0,0,0,0,0,0,0,0,0,4
"2635","XYZ-987170","Hospital",50,2,3,2015-04-01,0,0,0,0,0,0,0,0,0,0,4
"2636","XYZ-987170","Hospital",50,2,3,2015-05-01,0,0,0,0,0,0,75000,0,0,0,4
"2637","XYZ-987170","Hospital",50,2,3,2015-06-01,1704730,16,0,0,0,0,75000,0,0,0,5
"2638","XYZ-987170","Hospital",50,2,3,2015-07-01,0,0,0,0,0,0,0,150000,0,0,5
"2639","XYZ-987170","Hospital",50,2,3,2015-08-01,0,0,0,0,0,0,75000,0,0,0,5
"2640","XYZ-987170","Hospital",50,2,3,2015-09-01,852365,8,0,0,0,0,150000,0,0,0,5
"2641","XYZ-987172","Pharmacy",2460,102,3,2013-10-01,1704730,16,0,0,0,0,0,0,0,0,4
"2642","XYZ-987172","Pharmacy",2460,102,3,2013-11-01,4261826,41,0,0,0,0,0,0,0,0,4
"2643","XYZ-987172","Pharmacy",2460,102,3,2013-12-01,5114191,49,0,0,0,0,0,0,0,0,4
"2644","XYZ-987172","Pharmacy",2460,102,3,2014-01-01,6818921,66,0,439839,0,0,1800000,3300000,225000,75000,4
"2645","XYZ-987172","Pharmacy",2460,102,3,2014-02-01,4261826,41,607600,295454,0,0,975000,4725000,0,150000,4
"2646","XYZ-987172","Pharmacy",2460,102,3,2014-03-01,9376017,90,86285,0,0,0,2925000,3975000,150000,75000,4
"2647","XYZ-987172","Pharmacy",2460,102,3,2014-04-01,6818921,66,0,1231190,0,0,2400000,3300000,75000,75000,4
"2648","XYZ-987172","Pharmacy",2460,102,3,2014-05-01,8523652,82,0,0,0,0,2925000,2400000,0,75000,4
"2649","XYZ-987172","Pharmacy",2460,102,3,2014-06-01,10228382,98,391916,994695,0,0,2100000,2325000,75000,0,4
"2650","XYZ-987172","Pharmacy",2460,102,3,2014-07-01,17899669,172,386776,95662,0,825000,6675000,1050000,150000,0,4
"2651","XYZ-987172","Pharmacy",2460,102,3,2014-08-01,11933113,115,2662031,321034,0,1350000,4950000,225000,150000,0,4
"2652","XYZ-987172","Pharmacy",2460,102,3,2014-09-01,18752034,180,134176,150000,0,750000,3900000,75000,0,0,4
"2653","XYZ-987172","Pharmacy",2460,102,3,2014-10-01,21309130,205,0,38400,164880,3975000,2100000,3e+05,225000,0,4
"2654","XYZ-987172","Pharmacy",2460,102,3,2014-11-01,19604399,189,0,38625,0,2850000,1800000,0,75000,0,4
"2655","XYZ-987172","Pharmacy",2460,102,3,2014-12-01,26423321,254,1159055,83466,0,6750000,2025000,150000,225000,0,4
"2656","XYZ-987172","Pharmacy",2460,102,3,2015-01-01,25570955,246,5e+05,3161384,0,5325000,1650000,525000,0,0,4
"2657","XYZ-987172","Pharmacy",2460,102,3,2015-02-01,29832781,287,2028387,2075052,0,4500000,750000,750000,75000,75000,4
"2658","XYZ-987172","Pharmacy",2460,102,3,2015-03-01,40913529,394,1433330,2626434,0,1725000,4725000,1125000,0,0,4
"2659","XYZ-987172","Pharmacy",2460,102,3,2015-04-01,51994276,500,93007,2469760,0,375000,4725000,2100000,0,0,4
"2660","XYZ-987172","Pharmacy",2460,102,3,2015-05-01,40913529,394,1286751,1664730,0,3525000,2025000,1125000,75000,0,4
"2661","XYZ-987172","Pharmacy",2460,102,3,2015-06-01,42618259,410,0,1605032,0,1200000,675000,0,75000,0,5
"2662","XYZ-987172","Pharmacy",2460,102,3,2015-07-01,46880085,451,568645,2435187,0,675000,4350000,9e+05,0,0,5
"2663","XYZ-987172","Pharmacy",2460,102,3,2015-08-01,38356433,369,192928,2100068,0,975000,7125000,75000,0,0,5
"2664","XYZ-987172","Pharmacy",2460,102,3,2015-09-01,29832781,287,0,2716344,0,750000,5850000,0,0,0,5
"2665","XYZ-987173","Hospital",590,25,3,2013-10-01,852365,8,0,0,0,0,0,1875000,0,0,4
"2666","XYZ-987173","Hospital",590,25,3,2013-11-01,852365,8,0,0,0,0,75000,1425000,0,0,4
"2667","XYZ-987173","Hospital",590,25,3,2013-12-01,5114191,49,0,0,0,0,375000,150000,0,0,4
"2668","XYZ-987173","Hospital",590,25,3,2014-01-01,2557096,25,0,0,0,0,675000,3e+05,0,0,4
"2669","XYZ-987173","Hospital",590,25,3,2014-02-01,6818921,66,0,0,0,0,450000,150000,0,0,4
"2670","XYZ-987173","Hospital",590,25,3,2014-03-01,6818921,66,0,0,0,0,750000,3e+05,0,0,4
"2671","XYZ-987173","Hospital",590,25,3,2014-04-01,4261826,41,0,1445774,0,0,9e+05,1350000,0,0,4
"2672","XYZ-987173","Hospital",590,25,3,2014-05-01,5114191,49,0,0,0,0,525000,9e+05,0,0,4
"2673","XYZ-987173","Hospital",590,25,3,2014-06-01,5966556,57,89256,0,0,0,3e+05,1050000,0,0,4
"2674","XYZ-987173","Hospital",590,25,3,2014-07-01,5114191,49,0,0,0,0,3e+05,1950000,0,0,4
"2675","XYZ-987173","Hospital",590,25,3,2014-08-01,9376017,90,0,0,0,0,450000,6e+05,0,0,4
"2676","XYZ-987173","Hospital",590,25,3,2014-09-01,6818921,66,0,0,0,0,150000,825000,0,0,4
"2677","XYZ-987173","Hospital",590,25,3,2014-10-01,11080747,107,0,0,0,0,375000,1350000,0,0,4
"2678","XYZ-987173","Hospital",590,25,3,2014-11-01,10228382,98,0,0,0,0,375000,1275000,0,0,4
"2679","XYZ-987173","Hospital",590,25,3,2014-12-01,10228382,98,0,988822,0,0,150000,1500000,0,0,4
"2680","XYZ-987173","Hospital",590,25,3,2015-01-01,10228382,98,0,0,0,0,750000,1500000,0,0,4
"2681","XYZ-987173","Hospital",590,25,3,2015-02-01,5114191,49,0,0,0,0,6e+05,1125000,0,0,4
"2682","XYZ-987173","Hospital",590,25,3,2015-03-01,9376017,90,0,0,0,0,6e+05,1125000,0,0,4
"2683","XYZ-987173","Hospital",590,25,3,2015-04-01,11933113,115,0,1715864,0,0,825000,1425000,0,0,4
"2684","XYZ-987173","Hospital",590,25,3,2015-05-01,6818921,66,0,0,0,0,675000,825000,0,0,4
"2685","XYZ-987173","Hospital",590,25,3,2015-06-01,5966556,57,0,0,0,0,375000,375000,0,0,5
"2686","XYZ-987173","Hospital",590,25,3,2015-07-01,8523652,82,0,0,0,0,0,0,0,0,5
"2687","XYZ-987173","Hospital",590,25,3,2015-08-01,11080747,107,0,1535220,0,0,6e+05,825000,0,0,5
"2688","XYZ-987173","Hospital",590,25,3,2015-09-01,10228382,98,0,642462,0,0,750000,975000,0,0,5
"2689","XYZ-987174","Hospital",80,6,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"2690","XYZ-987174","Hospital",80,6,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"2691","XYZ-987174","Hospital",80,6,3,2013-12-01,0,0,0,0,0,0,0,75000,0,0,4
"2692","XYZ-987174","Hospital",80,6,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"2693","XYZ-987174","Hospital",80,6,3,2014-02-01,0,0,0,0,0,0,0,0,0,0,4
"2694","XYZ-987174","Hospital",80,6,3,2014-03-01,852365,8,0,0,0,0,225000,375000,0,0,4
"2695","XYZ-987174","Hospital",80,6,3,2014-04-01,8523652,82,0,0,0,0,6e+05,375000,0,0,4
"2696","XYZ-987174","Hospital",80,6,3,2014-05-01,6818921,66,0,0,0,75000,150000,150000,75000,0,4
"2697","XYZ-987174","Hospital",80,6,3,2014-06-01,8523652,82,0,0,0,0,375000,450000,0,0,4
"2698","XYZ-987174","Hospital",80,6,3,2014-07-01,6818921,66,0,0,0,150000,6e+05,225000,75000,0,4
"2699","XYZ-987174","Hospital",80,6,3,2014-08-01,8523652,82,0,0,0,75000,225000,0,0,0,4
"2700","XYZ-987174","Hospital",80,6,3,2014-09-01,7671287,74,0,0,0,75000,225000,0,0,0,4
"2701","XYZ-987174","Hospital",80,6,3,2014-10-01,8523652,82,0,0,0,225000,75000,0,75000,0,4
"2702","XYZ-987174","Hospital",80,6,3,2014-11-01,8523652,82,0,0,0,3e+05,150000,0,0,0,4
